CR_ID,MONTHS_BALANCE,STATUS
5142807,-21,X
5142304,-27,0
5022795,-42,0
5125352,-33,0
5112663,-26,1
5056236,-25,0
5047933,-17,X
5149638,-16,C
5143595,-21,C
5022541,-14,0
5135728,-32,0
5089532,-21,C
5117167,-35,C
5061187,-5,X
5065348,-45,C
5143042,-17,0
5037212,-1,C
5113269,-55,0
5061707,-14,C
5045945,-10,C
5046353,-41,X
5029314,-48,0
5089465,-5,C
5061700,-25,C
5022202,-12,C
5095163,-22,0
5114057,-35,C
5139652,-8,X
5105762,-15,C
5045699,-2,C
5142240,0,0
5117402,-2,0
5089470,-6,C
5126238,-43,X
5142490,-28,C
5061700,-33,C
5078912,-13,X
5149892,-27,0
5126303,-32,0
5117444,-39,C
5149271,-32,C
5068261,-22,0
5090140,-10,X
5056236,-20,C
5126349,-10,0
5113987,-48,C
5022795,-18,C
5116814,0,X
5089465,-25,C
5125679,0,0
5126835,-38,X
5029619,0,0
5045695,-21,C
5135731,-11,0
5065348,-6,C
5066775,-5,C
5126238,-24,C
5142910,-18,0
5112662,-11,C
5117799,-39,X
5029759,-43,0
5092272,-51,0
5024484,-52,C
5051125,-15,C
5090568,-51,C
5050479,-3,C
5069004,-2,C
5054399,-16,X
5010253,-4,C
5142304,-28,0
5010746,-44,0
5118257,-2,0
5065644,-26,X
5068310,-9,C
5094924,-9,C
5068310,-2,C
5009096,-11,C
5009096,-7,C
5089623,-13,0
5068107,-18,C
5126323,-5,C
5136943,-8,C
5024484,-31,C
5022583,-27,C
5143042,-9,0
5061072,-6,0
5061707,-22,C
5100053,-21,0
5113781,-18,X
5041363,-37,X
5090568,-24,C
5069280,-12,X
5117799,-32,0
5048282,0,X
5090152,-16,C
5008897,-20,C
5091345,-4,X
5091824,-6,C
5106058,-2,X
5045687,-2,C
5135513,-4,C
5048018,-26,C
5054475,-32,X
5136943,-23,0
5024777,-37,0
5037212,-39,0
5089617,-1,1
5136964,-3,0
5126238,0,C
5061118,-22,C
5028494,-17,0
5025212,-29,0
5028600,-17,X
5068374,-34,0
5096827,-10,C
5145724,-8,C
5065693,-6,0
5099845,-4,C
5113731,-11,0
5054733,-17,0
5106047,-41,0
5089049,-20,0
5142959,-40,0
5115995,-3,C
5118261,-33,0
5114393,-10,0
5028494,0,0
5010929,-3,0
5135778,-12,C
5062030,-53,X
5099987,-27,0
5022795,-7,C
5115523,-37,0
5099805,-18,0
5143064,-46,C
5045139,-23,0
5148996,-23,0
5089630,-43,C
5069397,-4,0
5097026,-15,C
5112654,-5,C
5126062,-1,C
5010578,-20,X
5126064,-19,C
5065628,-23,X
5054718,-5,C
5046497,-37,0
5116036,-16,5
5029457,-3,C
5037300,-24,C
5056143,-14,X
5024696,0,0
5046353,-29,X
5117167,-50,0
5091548,-8,0
5068374,-22,0
5105754,-10,0
5045085,-1,0
5062030,-41,X
5126238,-41,0
5116036,-9,5
5089470,-31,0
5088945,-29,0
5099751,-48,0
5096859,-8,X
5088998,-25,0
5135707,-2,0
5022583,-23,C
5105702,-11,X
5149109,-18,0
5096163,-33,0
5113987,-45,C
5022795,-48,0
5085781,-19,0
5089503,-10,0
5028245,-2,0
5068664,-49,0
5088835,0,0
5115451,-22,C
5142910,-28,0
5099974,-43,C
5117919,-14,0
5089532,-25,C
5143216,0,0
5085781,-15,0
5008955,-2,0
5028600,-26,X
5113869,-37,C
5095383,-7,C
5091052,-18,0
5062726,-9,0
5143216,-8,0
5028631,-10,C
5096827,-29,C
5069397,-19,0
5118146,-3,X
5118365,-12,C
5096163,-14,C
5137251,-5,C
5118261,-28,0
5021476,-10,0
5066498,-12,C
5009570,-3,X
5053167,-23,0
5146458,-7,C
5112651,-19,0
5126349,-28,0
5065348,-16,C
5090152,-8,C
5090140,-8,X
5106047,-4,C
5113269,-29,0
5078912,-3,X
5022506,-3,0
5113745,-34,C
5139548,-18,0
5125978,-5,C
5088835,-12,0
5058527,-30,0
5050479,-13,C
5149892,-37,0
5067749,-20,0
5090568,-36,C
5009031,-6,X
5094924,0,C
5089465,-27,C
5125352,-6,C
5135728,0,0
5024801,-31,X
5095570,-12,0
5136021,-16,0
5023398,-19,C
5068037,-36,0
5091548,-1,C
5062737,-14,X
5050645,-41,0
5069080,-8,0
5114393,-11,0
5053705,-6,C
5053167,-17,0
5054733,-19,0
5116674,-53,0
5069180,-25,0
5089253,-12,0
5099751,-33,C
5067780,-11,X
5136943,-1,C
5142630,-2,0
5125214,-22,0
5037212,-36,0
5094967,-1,C
5113114,-3,C
5089000,-27,C
5118083,-1,C
5089465,-19,C
5136031,-8,C
5125737,-41,C
5096238,-43,C
5068107,-27,C
5118146,-10,X
5035431,-3,C
5069397,-30,0
5118258,-15,C
5088998,-4,C
5046351,-16,X
5149705,-45,C
5117444,-47,0
5115523,-19,C
5099987,-19,C
5149109,-2,C
5126731,-29,C
5113114,-7,C
5022202,-31,C
5095790,-45,C
5041363,-32,X
5029633,-29,0
5116316,-5,C
5105402,-13,0
5111072,-17,C
5024095,-18,C
5104853,-8,0
5079106,-7,0
5089268,-21,0
5143137,-20,0
5089787,-8,C
5136964,-4,X
5126835,-28,X
5089104,-41,C
5048282,-35,X
5024484,-1,C
5126299,-5,C
5115451,-26,C
5113269,-17,0
5091970,-11,0
5095937,0,1
5091862,-15,X
5050629,-1,X
5061961,-16,X
5090568,-25,C
5074653,-30,C
5118258,-32,0
5126325,-14,C
5089470,-18,C
5054149,-17,0
5089942,-11,C
5092013,-30,X
5045640,-8,C
5048018,-13,C
5023398,-18,C
5105056,-18,C
5042295,-18,X
5091620,-2,0
5117799,-26,0
5113990,-9,X
5068971,-59,X
5142304,-5,0
5029667,-14,C
5117178,-16,X
5146458,-27,X
5113869,-3,C
5092272,-30,0
5113252,-43,0
5068470,-24,C
5022506,-8,0
5054290,-6,C
5139394,-7,X
5105669,-48,X
5095790,-43,C
5115451,-25,C
5074653,-13,C
5091256,-16,X
5113269,-26,0
5041910,-58,0
5068470,-41,0
5117167,-52,0
5089647,-14,C
5117444,-57,0
5100228,-2,X
5091256,-23,X
5088998,0,C
5142910,-19,0
5091004,-10,C
5029514,-19,C
5126382,-4,C
5126835,-48,X
5066498,-33,C
5090152,-40,0
5029633,-31,0
5036567,-12,0
5094967,-35,X
5085656,-1,0
5010635,-1,C
5021642,-17,0
5041609,-15,C
5089104,-15,C
5053167,-13,C
5024777,-7,C
5089104,-51,0
5149491,-13,C
5115577,-17,C
5126299,-23,C
5022859,-6,C
5022859,-19,C
5113745,-33,C
5142910,-5,C
5068107,-52,0
5139549,-34,0
5089942,-27,0
5010428,-24,0
5045493,-2,1
5045689,-3,0
5045085,-7,0
5069397,-13,0
5054362,-2,C
5089635,-4,0
5149491,-31,C
5143137,-26,0
5126064,-1,C
5135668,-14,0
5022817,-14,X
5117444,-54,0
5069180,-23,0
5135636,-32,X
5115890,-2,X
5028600,-10,X
5085781,-23,0
5010746,-37,X
5054738,0,X
5029127,-37,C
5089470,-16,C
5089532,-12,C
5036733,-40,C
5139497,-13,X
5115890,-6,X
5089268,-18,C
5053374,-9,C
5135778,-14,C
5115591,-13,C
5067780,-1,0
5095370,-21,C
5142807,-19,X
5056143,-30,X
5145724,-30,C
5054149,-34,0
5024157,-29,X
5065693,-13,0
5036733,-34,C
5099751,-40,C
5126323,-2,C
5112799,-24,0
5126299,-15,C
5046351,-11,X
5029514,-7,C
5099948,-21,C
5056084,-24,X
5095383,-22,0
5054165,-28,0
5126238,-35,C
5033539,-4,C
5036815,-15,0
5135252,-20,0
5118218,-5,X
5095334,-37,C
5091824,-18,C
5126349,-33,0
5116623,-27,X
5115577,-5,C
5066919,-44,0
5041910,-56,C
5094967,-36,X
5088666,-25,X
5024095,-17,C
5058382,-2,0
5051080,-8,0
5009877,-7,X
5061707,-8,C
5095790,-4,C
5058527,-23,C
5042300,-20,0
5117799,-49,X
5047810,-31,0
5009925,0,0
5096238,-50,0
5092013,0,C
5136943,-16,C
5115523,-22,C
5054149,-21,0
5142793,-4,C
5008810,-4,C
5022541,-13,0
5096238,-54,0
5024484,-37,C
5029667,-34,C
5088043,-40,0
5085781,-38,0
5112799,-5,0
5146458,-23,X
5139549,-17,C
5112932,-31,0
5036816,-4,0
5045687,-15,0
5067051,-22,X
5065628,-1,0
5045367,-6,X
5041363,-8,X
5041363,-22,X
5096758,-14,X
5126299,-12,C
5022583,-25,C
5112662,0,C
5090568,-37,C
5010253,-9,X
5041625,-9,X
5096933,-48,0
5106047,-34,C
5132464,-20,0
5118146,-25,X
5089253,-10,0
5096933,-37,C
5068037,-6,C
5033648,-13,C
5113269,-24,0
5143137,-21,0
5054718,-27,C
5089104,-40,C
5113269,-23,0
5023280,-9,C
5068844,-2,X
5065644,-39,0
5054290,-10,C
5050645,-42,0
5125737,-35,C
5065426,-30,X
5023534,-22,C
5054718,-26,C
5036733,-23,C
5092272,-47,0
5095370,-4,C
5088946,-11,C
5068899,-28,C
5009096,-23,0
5117167,0,C
5118418,-21,C
5036485,-20,X
5062030,-2,X
5022202,-23,C
5029314,-11,C
5065644,-47,X
5089503,-1,C
5029314,-42,C
5067169,-8,C
5094967,-32,X
5112932,-19,0
5126299,-31,C
5048282,-51,X
5022583,-38,C
5132464,-6,C
5096933,-38,C
5115995,-23,0
5051125,-14,C
5036987,-5,X
5036485,-11,X
5062504,-3,C
5118146,-22,X
5029014,0,C
5065644,-31,0
5022795,-43,0
5146407,-27,X
5029314,-39,C
5125217,-16,0
5042220,-28,0
5146458,-30,X
5113745,-27,C
5126064,-30,C
5010253,-22,X
5118146,-2,X
5089509,-16,C
5088946,-21,0
5067051,-30,0
5125214,-14,C
5137251,0,C
5094967,-33,X
5061700,-16,C
5145724,-9,C
5096859,-18,X
5052732,-2,0
5135636,-26,X
5069004,-16,C
5065358,-5,C
5135731,-13,0
5068107,-13,C
5066498,-14,C
5143622,-27,C
5139548,-12,0
5105056,-15,C
5135728,-13,0
5029127,-8,C
5097026,-26,C
5112654,-2,C
5024777,-16,0
5068918,-25,C
5105554,-3,C
5033881,-8,C
5143064,-39,C
5079303,-5,0
5099987,-18,C
5113869,-8,C
5096238,-48,0
5008900,-10,C
5116674,-10,C
5089000,-13,C
5045945,-8,C
5053167,-42,X
5089635,-48,0
5024765,-5,C
5089465,-37,0
5105754,-26,0
5097026,-17,C
5143042,-1,0
5090445,-13,C
5113387,-20,C
5091862,-36,X
5112663,-5,C
5112663,-28,1
5106047,-22,C
5067715,-4,0
5125600,-12,C
5094967,-40,X
5149892,-28,0
5042052,0,X
5010127,-1,C
5033539,0,C
5068310,0,C
5118146,-11,X
5113731,-3,C
5028639,-10,0
5117963,-2,C
5099751,-38,C
5125214,-26,0
5116036,-19,3
5136021,-7,0
5033770,-23,C
5137261,-3,C
5029667,-19,C
5056143,-5,X
5143622,-49,0
5114592,-1,0
5085949,-2,0
5066775,-15,C
5089049,-11,C
5090445,-15,C
5125352,-3,C
5132292,-6,0
5062685,-49,0
5024453,-14,0
5096933,-43,1
5112662,-25,0
5029314,-43,C
5125352,0,C
5024095,-19,C
5010463,-29,X
5008810,-5,C
5095790,-47,C
5146458,-19,X
5037300,-21,C
5022795,-37,C
5143622,-45,0
5021778,-2,0
5054290,-45,0
5091042,-5,X
5009925,-3,0
5022583,-2,C
5126382,-10,C
5022202,-27,C
5069397,-28,0
5146407,-26,0
5117919,-10,0
5033648,-2,C
5115711,-15,C
5113269,-32,0
5113869,-29,C
5045543,-2,C
5142240,-19,X
5096163,-5,C
5149271,-26,C
5065348,-27,C
5143622,-33,C
5062685,-28,0
5041625,-16,X
5143064,-51,0
5028639,-11,0
5099974,-38,C
5105402,-23,X
5126123,-17,C
5089104,-20,C
5045640,-23,C
5149705,-27,C
5010635,-37,0
5024777,-36,0
5139549,-5,C
5111072,0,C
5096238,-55,0
5115957,-4,C
5045640,-3,C
5021188,-3,0
5125260,0,X
5074653,-45,0
5111072,-16,C
5048282,-6,X
5126323,-19,X
5099974,-40,C
5067780,-3,0
5090226,-1,0
5024801,-40,X
5105143,-50,0
5067051,-31,0
5118258,-54,0
5053483,-27,C
5022193,-14,0
5090140,-39,X
5112932,-18,0
5125352,-36,0
5053167,-19,0
5029361,-29,X
5010428,-3,C
5033770,0,C
5088998,-5,C
5115591,-21,0
5099751,-29,C
5048282,-26,X
5022859,-10,C
5062515,-14,0
5061707,-26,C
5115890,-3,X
5116316,-4,C
5045085,-4,0
5092272,-25,0
5046353,-24,X
5095790,-16,C
5053362,-25,C
5065348,-2,C
5139549,-14,C
5010428,-6,C
5087845,0,C
5091589,-23,X
5024765,-9,X
5142490,-31,C
5145724,-7,C
5062685,-2,0
5100053,-20,0
5089470,-25,0
5024777,-1,C
5096554,-12,C
5061707,-30,C
5045640,-5,C
5028600,-31,0
5024453,-17,0
5068374,-29,X
5142987,-15,C
5067557,-8,0
5086040,-14,X
5067557,-27,X
5066498,-42,0
5126731,-40,0
5050645,-34,C
5065443,-24,X
5115711,-11,C
5117444,-40,0
5135252,-11,0
5068037,-19,C
5085781,-42,0
5061118,-2,C
5116674,-24,C
5117167,-41,0
5024484,-20,C
5024453,-23,0
5149210,-19,C
5092013,-27,0
5139394,0,X
5056084,-29,0
5079068,-24,0
5117919,-4,0
5010127,-7,C
5066417,-14,0
5113990,-40,X
5105762,-14,C
5009031,-7,X
5099751,-22,C
5074653,-29,C
5143595,-30,C
5126325,-29,0
5116623,-29,X
5036957,-4,0
5105402,-3,C
5115451,-15,C
5061187,-1,X
5118146,-1,C
5149271,-10,C
5086040,-16,X
5145724,-17,C
5114393,-3,C
5105669,-17,X
5042220,-2,C
5091740,-10,C
5115957,-13,X
5118365,-23,C
5137261,-12,C
5089635,-18,0
5115995,-12,C
5135513,-38,0
5046234,-31,C
5036485,-18,X
5010731,-21,0
5041625,-2,X
5046497,-19,C
5028600,-33,X
5022752,-43,0
5029514,-14,C
5125737,-47,0
5079167,-1,1
5096827,-26,C
5117481,-15,0
5066498,-1,C
5010578,-33,X
5047933,-14,0
5068899,-41,0
5143595,-26,C
5091740,-27,0
5139497,-4,X
5116009,-15,0
5024484,-30,C
5068037,-35,0
5029014,-3,C
5065348,-49,2
5033770,-13,C
5118261,-23,0
5010578,-28,X
5036987,-8,X
5074653,-19,C
5118365,-14,C
5089509,-10,C
5126303,-8,C
5116674,-8,C
5105056,-20,C
5118261,-45,0
5046497,-17,C
5067502,-16,0
5024157,-30,X
5090857,-8,C
5054149,-26,0
5028600,-19,X
5054399,-13,X
5118365,-16,C
5105669,-35,0
5085955,-48,0
5095790,-5,C
5126299,-30,C
5028600,-7,X
5054362,-23,C
5065539,-44,X
5096238,-29,C
5069180,-13,C
5010127,-11,0
5099805,-29,X
5033927,-2,C
5029633,-21,C
5010578,-3,X
5061961,-23,X
5069004,-12,C
5125217,-14,0
5051125,-3,C
5114522,-21,X
5045367,-5,0
5089635,-50,0
5135731,-10,0
5036485,-46,X
5023543,-10,C
5009570,-35,X
5126064,-25,C
5021701,-50,0
5117799,-7,C
5135696,-43,0
5090568,-59,X
5096163,-4,C
5118261,-32,0
5143216,-9,0
5088043,-38,0
5139549,-29,0
5068971,-56,X
5139394,-6,X
5022545,-44,1
5090857,-43,C
5113869,-18,C
5065426,-35,0
5089509,-5,C
5095370,-20,C
5041117,-38,X
5118177,-2,0
5024801,-8,X
5022859,-29,0
5058414,-8,0
5088834,-19,C
5021642,-8,0
5135668,-9,0
5099845,-6,C
5042052,-3,0
5085955,-46,0
5095790,-46,C
5113869,-35,C
5023532,-1,0
5053167,-8,C
5146458,-15,X
5048018,-6,C
5042143,0,C
5090468,-11,0
5090857,-36,C
5149892,-26,C
5085955,-35,0
5046353,-26,X
5126349,-15,1
5149271,-27,C
5091256,-10,X
5099849,-55,0
5126349,-20,0
5135778,-4,C
5143137,-14,0
5096346,-2,C
5125218,-7,C
5148996,-21,C
5113269,-34,0
5095334,-33,C
5136021,-21,0
5091115,-31,X
5089236,-36,0
5091256,-20,X
5137261,-11,C
5029759,-45,0
5010635,-36,C
5089104,-50,1
5041609,-33,C
5105754,-20,0
5089465,-40,0
5126382,-36,0
5105143,-28,C
5054290,-40,0
5136031,-28,0
5150118,-33,X
5022610,-2,0
5021701,-33,X
5118261,-35,0
5112662,-5,C
5029314,-47,0
5066705,-25,C
5142490,-29,C
5054475,-29,0
5065628,-5,0
5090445,-7,C
5068374,-21,X
5065644,-24,X
5089236,-27,0
5126835,-43,X
5088835,-8,0
5029667,-55,0
5089268,-14,C
5065644,-38,X
5053167,-33,X
5062737,-15,X
5010253,-2,C
5024950,-32,X
5142987,-42,0
5149210,-20,C
5022202,-9,C
5047820,-26,0
5054362,-12,C
5078905,-45,C
5029457,-2,C
5022795,-25,C
5045085,-5,0
5090568,-8,C
5089470,-13,C
5132415,-5,C
5078912,-4,X
5085949,-6,0
5045695,-2,C
5149271,-38,C
5114057,-38,0
5092448,-6,C
5099805,-26,X
5099987,-29,X
5053226,-29,C
5097026,-30,0
5143595,-17,C
5010315,-12,0
5095570,-16,0
5023398,-26,0
5149272,-7,C
5135668,-21,0
5022541,-8,0
5117799,-33,0
5036733,-27,C
5089509,-19,C
5089623,-2,0
5048325,-45,X
5045640,-20,C
5053167,-34,X
5135513,-3,C
5099751,-31,C
5112932,-34,0
5126527,-47,C
5099974,-45,0
5089000,-23,C
5112942,-46,C
5024095,-4,C
5113869,-24,C
5106158,-14,0
5095383,-5,C
5117919,-15,0
5045945,-9,C
5048045,-18,C
5042300,-12,0
5089635,-17,0
5033648,-21,C
5021476,-9,0
5010746,-48,X
5068310,-1,C
5088945,-21,0
5053226,-13,C
5010253,-21,X
5054149,-20,0
5090857,-2,C
5142240,-5,1
5024484,-18,C
5143595,-9,C
5050748,-7,C
5112654,-22,C
5009570,-21,X
5118638,-56,X
5145724,-35,0
5022193,-35,0
5135513,-28,C
5029314,-30,C
5066705,-33,C
5142910,-10,0
5009570,-11,X
5089503,-11,0
5045945,-14,0
5054718,-6,C
5048045,-23,C
5090270,-24,0
5095570,-30,0
5126382,-28,C
5125737,-24,C
5061692,-10,0
5088835,-1,0
5113114,-19,0
5022859,-31,X
5068261,-33,0
5091824,0,C
5008810,-11,C
5022859,-30,X
5048045,-13,C
5118146,-44,X
5048045,-25,C
5116674,-32,C
5046353,-46,X
5125352,-13,C
5114384,-6,C
5054399,-18,X
5132937,-33,0
5091052,-8,X
5112909,-30,0
5113269,-16,0
5029667,-36,C
5009570,-43,X
5142490,-8,C
5105143,-26,C
5058527,-26,C
5096554,-31,0
5091256,-18,X
5089532,-23,C
5023544,-9,X
5117963,-14,0
5089942,-12,C
5090468,-10,0
5113731,-15,0
5050748,-21,0
5078912,-9,X
5029633,-23,C
5099987,-4,C
5099751,-41,C
5054718,-8,C
5045139,-10,0
5010746,-41,0
5125260,-3,X
5150118,-32,X
5051125,-25,C
5090140,-30,X
5029314,0,C
5078912,-2,X
5062726,-4,0
5132635,-29,0
5053374,-17,C
5126248,-19,C
5096238,-4,C
5062726,-5,0
5022583,-42,C
5099872,0,0
5115957,-3,C
5111072,-10,C
5061707,-6,C
5096518,-11,0
5024950,-33,X
5097026,-29,C
5117234,-1,C
5068374,-43,X
5062504,-4,C
5010746,-13,C
5142881,-9,X
5105143,-20,C
5061118,-6,C
5095570,-15,0
5142240,-4,2
5091740,-5,C
5029667,-32,C
5029314,-12,C
5142984,-31,0
5096933,-40,C
5062685,-3,0
5089623,-8,0
5116009,-2,C
5139549,-19,C
5045367,-3,0
5132464,-8,0
5090903,-22,C
5126731,-32,0
5065426,-25,0
5010578,-26,X
5022193,-11,0
5118257,-4,0
5023534,-34,2
5089532,-16,C
5062504,0,C
5024801,-37,X
5021188,-2,0
5126064,-41,C
5112909,-40,0
5033722,-24,0
5126835,-45,X
5033722,-27,0
5143137,-18,0
5033722,-21,0
5136943,-14,C
5116674,-25,C
5053226,-18,C
5132464,-17,0
5051125,-17,C
5023398,-11,C
5023130,-4,X
5050645,-36,C
5105554,-5,0
5105143,-1,C
5096163,-8,C
5091548,-6,0
5126238,-23,C
5139549,-28,0
5135656,-10,0
5135951,-51,C
5089104,-8,C
5126303,-28,C
5125556,-5,C
5088949,-34,0
5022795,-29,C
5036485,-25,X
5023398,-13,C
5125217,-6,C
5096238,-37,C
5091004,-21,C
5091740,-3,C
5117799,-46,X
5047810,-24,C
5090857,-40,C
5149695,-17,0
5046497,-12,C
5021642,-15,0
5036733,-36,C
5096518,-20,0
5143581,-13,X
5132291,-26,0
5090270,-3,0
5135668,-19,0
5117167,-39,0
5029759,-36,X
5067570,-6,C
5090152,-37,0
5010681,-3,0
5135691,-7,1
5036986,-2,X
5024801,-22,X
5024095,-42,0
5068899,-43,0
5137251,-25,C
5041609,-49,0
5090030,-16,0
5090030,-29,0
5126552,-7,X
5125978,-17,C
5118146,-40,X
5068453,-3,0
5028600,-9,X
5126299,-4,C
5045695,-33,0
5029014,-6,0
5143595,-7,C
5062030,-5,X
5046234,-32,C
5126062,-7,0
5118365,-33,0
5066705,-37,C
5105762,-22,0
5045640,-9,C
5010746,-47,0
5116623,-36,X
5143595,-16,C
5118258,-38,0
5022555,-11,0
5087845,-2,0
5113269,-33,0
5095790,-9,C
5036733,-41,C
5143622,-50,0
5085781,-11,0
5048282,-4,X
5117799,-10,C
5041625,-3,X
5067749,-17,0
5126325,-3,C
5091862,-1,C
5033539,-14,C
5105143,-22,C
5061700,-5,C
5142881,-12,X
5010428,-22,0
5126325,-16,C
5139549,-11,C
5028494,-9,0
5142793,-23,C
5118256,-8,X
5126349,-11,0
5139497,-9,X
5010746,-25,0
5095570,-20,0
5097026,-13,C
5047810,-23,C
5088998,-26,0
5069180,-9,C
5089421,-12,C
5088834,-24,C
5047810,-13,C
5009570,-2,X
5010315,-29,X
5041165,-43,0
5010253,-24,X
5092448,-34,0
5117799,-44,X
5010904,-6,0
5139497,0,X
5036485,-36,X
5009570,-10,X
5045699,-6,0
5126382,-25,C
5113387,-25,C
5029127,-38,C
5116036,-7,5
5054362,-32,C
5112654,-9,C
5065426,-27,0
5069280,-1,0
5052899,-5,0
5126552,-5,0
5092448,-27,C
5132291,-15,0
5041910,-41,C
5118258,-18,C
5117799,-20,C
5078912,-5,0
5021701,-47,0
5139394,-4,X
5149020,-3,0
5028494,-3,0
5125600,-28,1
5115577,-21,C
5068107,-50,0
5096518,-1,C
5024777,-9,0
5068374,-31,0
5078912,-14,0
5089647,-15,C
5092272,-26,0
5126248,-39,C
5137251,-18,C
5105402,-2,C
5090857,-14,C
5125218,-18,0
5125737,-15,C
5112651,-17,0
5095790,-33,C
5067169,-12,C
5067557,-22,0
5078912,-12,X
5114384,0,C
5113781,-17,X
5068844,-7,X
5089630,-55,0
5096859,-29,0
5066498,-20,C
5115591,-19,0
5146458,-26,X
5115451,-40,C
5065348,-50,X
5069080,-5,0
5113869,-44,C
5045493,-4,0
5095370,-29,C
5036485,-4,X
5142987,-1,C
5143581,-15,X
5054362,-24,C
5054165,-34,0
5079303,0,0
5095790,-49,0
5095370,-26,C
5091004,-3,C
5053483,-46,0
5090568,-58,0
5023544,-18,X
5023542,0,C
5140078,-3,0
5125737,-38,C
5106058,-6,X
5085781,-50,0
5106047,-26,C
5115412,-13,0
5099805,-20,0
5041609,-25,C
5066417,-18,X
5149491,-14,C
5089635,-21,0
5089470,-30,0
5090903,-18,C
5091862,-22,X
5106158,-16,0
5047820,-33,0
5066775,-3,C
5126238,-3,C
5112909,-50,0
5142959,-34,0
5118550,-12,C
5137261,-6,C
5092260,-2,C
5091115,-32,0
5142793,-28,0
5126349,-9,0
5096518,-12,0
5066498,-6,C
5096346,-6,C
5048325,-42,0
5112654,-6,C
5062030,-44,0
5036815,-17,0
5126303,-10,C
5116036,-5,X
5050479,-11,C
5048045,-12,C
5022506,-7,0
5112932,-17,0
5126299,0,C
5125600,-21,0
5010057,-1,C
5089552,0,C
5146085,0,0
5092272,-23,0
5052727,-5,X
5126299,-8,C
5136031,-23,0
5105056,-29,C
5091970,-3,C
5113869,-5,C
5008900,-17,C
5143042,-14,0
5126349,0,C
5010315,-31,X
5143595,-19,C
5023280,-11,C
5041117,-39,0
5078912,-20,X
5061118,-9,C
5024801,-38,X
5118638,-57,X
5028600,-2,X
5022610,-5,X
5068057,0,X
5116009,-12,0
5089819,-4,0
5010315,-26,X
5092448,-25,C
5096554,-20,0
5022752,-46,0
5097026,-18,C
5089635,-22,X
5149491,-33,0
5047892,-11,X
5029633,-16,C
5115711,-26,0
5135668,-24,X
5112888,-9,X
5074653,-14,C
5033770,-26,C
5142304,-25,0
5142630,-4,0
5065348,-30,C
5068107,-17,C
5090445,-9,C
5116814,-8,X
5067169,-13,C
5047892,-3,X
5118257,-11,0
5022642,-7,C
5136943,-21,0
5135636,-34,X
5089942,-1,C
5090857,-10,C
5022193,-44,0
5069397,-7,0
5089623,-32,0
5113781,-10,X
5062030,-27,X
5024453,0,X
5053483,-41,0
5068899,-42,0
5010681,-1,0
5126248,-32,C
5053167,-31,0
5028600,-25,X
5068971,-46,0
5149705,-29,C
5045695,-10,C
5096163,-25,0
5024158,-4,C
5061961,-17,X
5126382,-2,C
5135513,-15,C
5118261,-20,0
5116623,-33,X
5061961,-20,X
5135513,-2,C
5067021,-13,C
5045624,-6,C
5024950,-24,0
5067169,-27,0
5091004,-15,C
5149892,-22,C
5054149,-9,0
5010463,-17,X
5065402,-3,X
5117481,-2,0
5090226,0,0
5022541,-18,0
5142984,-19,C
5088946,-16,0
5024095,-15,C
5106047,-30,C
5061148,-50,X
5045945,-11,C
5090152,-27,C
5113010,-1,0
5036485,-31,X
5089104,-37,C
5085983,-11,0
5010428,-27,0
5067915,-3,0
5142490,-48,0
5113252,-36,C
5115523,-39,0
5091589,-8,C
5096163,-27,0
5046503,-7,C
5105056,-31,C
5022555,-2,0
5067502,-19,0
5088834,-22,C
5125214,-8,C
5089421,-10,C
5041221,-13,C
5115577,-41,0
5054290,-5,C
5062685,-38,0
5050479,-6,C
5142984,-9,C
5036567,-13,0
5022506,-10,0
5118083,-12,0
5065348,-44,C
5089635,-3,0
5010463,-11,C
5054290,-26,C
5142987,-30,C
5046353,-34,X
5090468,-12,0
5051125,-18,C
5090270,-14,0
5068918,-33,0
5038751,-47,0
5091740,-1,C
5078905,-23,C
5115451,-24,C
5041721,-18,0
5105702,-9,X
5116623,-50,X
5135636,-7,5
5023543,-8,C
5142984,-2,C
5113869,-33,C
5067021,-12,C
5135636,-48,5
5024801,-42,X
5068310,-7,C
5024777,-40,1
5010635,-8,C
5090140,-42,X
5048018,-5,C
5009570,-41,X
5099948,-19,C
5135636,-11,X
5033770,-40,X
5148996,-25,0
5069180,-5,C
5132464,-2,C
5010929,-4,0
5096518,-6,C
5033770,-49,X
5042143,-2,C
5029667,-22,C
5089049,-13,C
5089049,-33,X
5067557,-29,0
5115501,0,X
5118177,-5,X
5021642,-19,0
5021642,-7,0
5033778,-26,1
5125214,-18,C
5117402,0,0
5047810,-32,0
5050479,-17,C
5009096,-24,X
5112663,-13,0
5029514,-5,C
5022583,-20,C
5142807,-11,X
5115501,-4,X
5143137,-25,0
5089253,-3,C
5142987,-36,C
5038670,-3,0
5094967,-58,X
5024579,-2,0
5068470,-17,C
5126064,-35,C
5061148,-42,0
5009096,-12,C
5125978,-14,C
5096238,-8,C
5089635,-31,0
5091589,-28,X
5126299,-29,C
5132292,-9,0
5142807,-15,X
5118258,-47,0
5028251,-32,1
5143581,-17,X
5111072,-34,0
5041625,-17,X
5096163,-6,C
5099948,-6,C
5045687,-3,C
5095334,-14,C
5009570,-1,X
5036485,-23,X
5116397,-26,X
5062030,-21,0
5089465,-13,C
5041118,-47,0
5022795,-40,0
5010681,-10,0
5090152,-1,C
5115591,-26,0
5143595,-11,C
5062726,-7,0
