APP_ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6499266,F,Y,Y,1,585000.0,Commercial associate,Higher education,Separated,House / apartment,-15857,-267,1,0,1,0,Managers,2.0
5416531,M,Y,Y,0,585000.0,State servant,Higher education,Married,House / apartment,-17879,-6440,1,0,0,1,Core staff,2.0
6138783,F,N,Y,0,108000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23378,365243,1,0,1,0,,1.0
5685838,F,Y,Y,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,1,0,0,0,Sales staff,3.0
5425119,F,Y,Y,2,112500.0,Working,Higher education,Single / not married,House / apartment,-15668,-3500,1,0,0,0,Accountants,3.0
6224456,F,N,N,0,90000.0,Pensioner,Higher education,Widow,House / apartment,-22791,365243,1,0,1,0,,1.0
6247739,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18405,-561,1,0,0,0,Drivers,2.0
6106716,F,N,Y,1,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18361,-2213,1,0,0,0,Medicine staff,2.0
5454658,M,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12044,-251,1,0,0,0,Laborers,3.0
6242634,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18254,-1731,1,0,0,0,Sales staff,2.0
5736383,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13780,-1305,1,0,0,0,Sales staff,3.0
5155787,F,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-16577,365243,1,0,0,0,,2.0
6594961,F,N,Y,1,99000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-14459,365243,1,0,0,0,,2.0
6031537,F,N,Y,1,99000.0,Working,Higher education,Civil marriage,House / apartment,-15485,-218,1,1,0,1,Core staff,3.0
5047892,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18975,-1618,1,0,0,0,Laborers,1.0
6358199,F,N,Y,0,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-20218,-6365,1,0,0,0,Core staff,2.0
6071230,F,N,N,0,256500.0,State servant,Higher education,Married,House / apartment,-15280,-1479,1,0,1,0,Managers,2.0
6288488,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-17210,365243,1,0,0,0,,2.0
5279218,M,Y,N,2,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-10516,-870,1,0,1,0,Drivers,4.0
5174205,F,Y,Y,2,157500.0,Working,Incomplete higher,Married,House / apartment,-16655,-1915,1,0,0,0,Core staff,4.0
6210678,M,Y,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21561,365243,1,0,0,0,,2.0
6107221,F,N,Y,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12687,-387,1,0,0,0,Sales staff,2.0
6508062,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,-10262,-941,1,0,0,1,Laborers,3.0
5054738,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17862,-212,1,0,0,0,Laborers,2.0
7994021,F,Y,Y,2,117000.0,Working,Higher education,Married,House / apartment,-13400,-4465,1,0,1,1,Core staff,4.0
6092136,F,N,Y,0,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20069,-12810,1,0,0,0,,1.0
6092636,F,Y,Y,1,134100.0,Commercial associate,Higher education,Married,House / apartment,-14748,-7697,1,0,0,1,,3.0
6815382,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20794,-1267,1,0,0,0,Security staff,2.0
6092318,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15620,-2399,1,0,0,0,Cooking staff,2.0
6304072,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-19062,-11905,1,1,1,0,Laborers,2.0
5023333,M,N,Y,2,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4.0
6635900,F,N,N,0,225000.0,Working,Higher education,Separated,House / apartment,-9491,-727,1,1,1,0,Core staff,1.0
6409130,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20307,-1657,1,0,0,0,,2.0
6208106,F,N,Y,0,139500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20909,365243,1,0,0,0,,1.0
5632577,M,Y,Y,1,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16649,-1218,1,0,0,0,Drivers,3.0
6480967,M,Y,Y,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-16192,-3579,1,0,0,1,Laborers,4.0
6544710,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-18053,-8372,1,1,1,0,Core staff,3.0
5949354,F,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22572,365243,1,0,0,0,,2.0
7118031,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20191,-5940,1,0,0,0,Core staff,2.0
5906287,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13062,-3525,1,1,1,0,Managers,2.0
6068877,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-21641,-907,1,1,0,0,Security staff,1.0
5085983,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16767,-1477,1,0,0,0,Low-skill Laborers,3.0
5832253,F,Y,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-12464,-1949,1,0,0,0,,4.0
6261716,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21198,365243,1,0,0,0,,2.0
6562516,F,Y,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-13654,-4243,1,0,0,0,Laborers,3.0
5839330,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22398,365243,1,0,0,0,,2.0
5836839,M,Y,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-9774,-482,1,0,0,0,Laborers,2.0
5427373,M,Y,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22961,365243,1,0,0,0,,2.0
6035570,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-19812,-5544,1,0,0,0,,2.0
6264541,M,N,Y,1,225000.0,State servant,Higher education,Civil marriage,House / apartment,-13398,-5322,1,0,0,0,Core staff,3.0
6483735,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-16920,-5178,1,0,0,0,Managers,2.0
6688602,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20664,-4860,1,0,0,0,Security staff,2.0
6575950,F,N,N,1,198000.0,Working,Secondary / secondary special,Separated,House / apartment,-14538,-877,1,1,0,0,,2.0
5824509,F,N,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-13047,-1543,1,0,0,1,Core staff,1.0
6127462,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18329,-1963,1,1,1,0,Waiters/barmen staff,2.0
6244279,F,N,N,0,180000.0,Working,Higher education,Civil marriage,House / apartment,-13347,-6080,1,1,1,0,Core staff,2.0
6390794,M,N,Y,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-17650,-4710,1,1,0,0,Drivers,3.0
5832921,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11938,-2269,1,1,0,0,,2.0
5537244,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11449,-1208,1,1,1,0,Laborers,2.0
6542194,M,N,N,1,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21681,365243,1,0,0,0,,3.0
6239654,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,Co-op apartment,-15029,-319,1,0,0,0,Sales staff,4.0
5998629,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18249,-1769,1,0,0,0,,2.0
5883376,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14367,-3964,1,1,0,1,Laborers,2.0
6742235,M,N,N,0,292500.0,Commercial associate,Higher education,Married,Rented apartment,-9468,-496,1,0,1,0,Managers,2.0
6251836,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15387,-2394,1,0,0,0,Laborers,3.0
6064086,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13772,-532,1,0,0,0,Core staff,1.0
6121743,F,N,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-14849,-2936,1,1,1,0,Managers,4.0
6111022,F,Y,N,1,153000.0,Working,Higher education,Married,House / apartment,-15690,-7037,1,1,1,0,Core staff,3.0
5690637,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12102,-4139,1,0,0,0,Cooking staff,2.0
6501176,F,N,Y,0,90000.0,Working,Lower secondary,Single / not married,House / apartment,-9670,-1285,1,1,0,0,Waiters/barmen staff,1.0
5943641,M,Y,N,0,202500.0,Working,Lower secondary,Married,House / apartment,-13622,-3964,1,1,0,0,Laborers,2.0
6123052,M,N,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14298,-1821,1,0,0,1,Laborers,4.0
5452621,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18313,-3573,1,0,0,0,Sales staff,2.0
6272131,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-18191,-7117,1,0,0,0,Medicine staff,1.0
6087268,F,N,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-16685,-7269,1,0,0,1,HR staff,2.0
5355369,F,N,Y,0,346500.0,Working,Secondary / secondary special,Married,House / apartment,-19382,-2573,1,0,0,1,Laborers,2.0
6193458,F,N,Y,0,225000.0,Pensioner,Higher education,Separated,House / apartment,-19606,365243,1,0,0,0,,1.0
6684641,F,Y,Y,0,301500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10818,-420,1,0,1,0,Sales staff,2.0
6685201,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13315,-147,1,1,1,0,Laborers,2.0
5279048,M,Y,N,2,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12822,-3078,1,1,0,0,Laborers,4.0
5724576,F,N,N,0,378900.0,Commercial associate,Higher education,Civil marriage,House / apartment,-9494,-615,1,1,1,1,Sales staff,2.0
6529803,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15146,-745,1,0,0,0,Sales staff,3.0
5036547,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22485,365243,1,0,0,0,,2.0
6807239,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-13805,-2317,1,0,0,0,Laborers,2.0
5154769,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12305,-186,1,1,0,0,Sales staff,4.0
5957603,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21956,-885,1,1,1,0,Low-skill Laborers,2.0
6507759,M,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13610,-729,1,0,0,0,Security staff,4.0
6259255,F,N,N,1,135000.0,State servant,Higher education,Married,House / apartment,-15285,-583,1,0,1,0,Laborers,3.0
6716612,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,-13304,-1626,1,0,0,0,Sales staff,2.0
5861430,F,N,Y,0,675000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19333,-1006,1,0,0,1,,1.0
5888710,F,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11782,-2591,1,1,0,0,Realty agents,4.0
5603131,F,Y,Y,1,247500.0,Working,Higher education,Civil marriage,House / apartment,-16241,-1245,1,0,0,0,High skill tech staff,3.0
6415136,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8620,-1359,1,1,0,0,Drivers,2.0
6801659,F,Y,Y,0,139500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19179,-6027,1,0,0,1,Sales staff,2.0
5795161,F,N,Y,3,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12593,-2837,1,0,0,0,,4.0
7233495,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13902,-836,1,0,0,0,Managers,4.0
6036903,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15986,-4492,1,1,1,0,,2.0
6091082,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8144,-296,1,0,1,0,,2.0
6758190,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-17180,-1477,1,0,1,0,Security staff,2.0
6473106,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20029,365243,1,0,0,0,,2.0
5890657,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22150,365243,1,0,0,1,,2.0
5700030,M,Y,Y,4,171000.0,Working,Secondary / secondary special,Married,House / apartment,-12410,-1041,1,0,0,0,Drivers,6.0
6684351,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10871,-2399,1,0,0,0,Medicine staff,2.0
6779496,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12941,-1921,1,0,0,0,Managers,2.0
6577936,M,Y,Y,0,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16505,-4760,1,0,0,0,Drivers,2.0
5787723,F,N,Y,0,495000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-20185,-9989,1,0,0,0,Managers,1.0
5796225,F,Y,Y,0,337500.0,State servant,Higher education,Married,House / apartment,-16155,-1516,1,0,0,0,Laborers,2.0
6046268,F,N,Y,0,225000.0,State servant,Higher education,Civil marriage,Office apartment,-16197,-1674,1,0,0,0,Medicine staff,2.0
6123908,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23061,365243,1,0,0,0,,1.0
6133261,F,Y,Y,2,202500.0,Commercial associate,Secondary / secondary special,Married,With parents,-11479,-4166,1,0,0,1,Core staff,4.0
6839930,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18073,-4103,1,0,0,0,,2.0
6207661,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23367,365243,1,0,0,0,,2.0
5631790,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19372,-607,1,0,0,0,Core staff,2.0
6793323,F,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17743,-8084,1,1,0,0,Medicine staff,2.0
5112942,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16069,-768,1,0,0,0,Sales staff,2.0
5539246,F,N,Y,0,69750.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23129,365243,1,0,1,0,,2.0
6135011,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-4829,1,0,0,0,Managers,4.0
6231555,F,N,Y,0,495000.0,Working,Higher education,Single / not married,House / apartment,-16981,-2870,1,1,0,1,,1.0
5717394,F,N,N,0,270000.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-22094,365243,1,0,0,0,,1.0
5260089,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,With parents,-12099,-2500,1,0,1,0,,4.0
6429284,F,Y,Y,0,130500.0,Commercial associate,Higher education,Married,House / apartment,-16815,-7910,1,0,0,0,Core staff,2.0
6051229,F,N,Y,0,81000.0,Pensioner,Higher education,Married,House / apartment,-22923,365243,1,0,0,0,,2.0
6692277,F,Y,N,2,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14563,-2039,1,0,0,0,Sales staff,4.0
6143816,M,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-19307,-1259,1,0,0,0,,2.0
5260636,M,N,N,0,246600.0,Working,Incomplete higher,Married,House / apartment,-19131,-736,1,0,1,0,Drivers,2.0
5936462,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17136,-1721,1,0,1,0,Drivers,2.0
6288552,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14239,-1525,1,1,1,0,Accountants,1.0
5355691,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22519,365243,1,0,0,0,,1.0
5982430,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21914,365243,1,0,0,0,,2.0
6778801,F,N,Y,1,117000.0,Working,Secondary / secondary special,Married,Co-op apartment,-10277,-1568,1,0,0,0,,3.0
5237558,F,N,N,0,261000.0,Working,Higher education,Married,House / apartment,-10683,-431,1,0,0,1,Core staff,2.0
7689911,M,N,N,3,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13654,-519,1,1,0,0,Laborers,5.0
6398623,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22873,365243,1,0,1,0,,2.0
6239049,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14708,-957,1,0,0,0,,2.0
6499641,F,N,Y,0,135000.0,State servant,Higher education,Widow,House / apartment,-18672,-723,1,0,1,0,,1.0
6415138,M,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-2728,1,0,0,0,Drivers,2.0
6123694,M,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-10107,-1880,1,0,0,0,Core staff,2.0
5598826,F,N,Y,0,252000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-8095,-730,1,0,0,0,High skill tech staff,1.0
6304062,F,Y,Y,1,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-12912,-1374,1,0,0,0,Sales staff,2.0
6798339,F,N,N,1,180000.0,Working,Higher education,Married,House / apartment,-12621,-129,1,1,0,0,,3.0
6550773,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14237,-4161,1,0,1,0,Security staff,2.0
5115676,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22442,365243,1,0,1,0,,2.0
5934138,M,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-21741,365243,1,0,1,0,,2.0
6434453,F,N,N,0,45000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20040,-3353,1,0,0,0,,1.0
6100302,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16129,-2478,1,0,0,0,Sales staff,2.0
6088856,F,N,Y,1,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12416,-4348,1,0,0,1,Managers,3.0
5626563,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13707,-1718,1,0,0,0,Core staff,2.0
5726705,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9172,-980,1,1,0,0,Core staff,3.0
6612635,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10623,-231,1,0,1,1,Sales staff,4.0
5454335,F,N,N,2,117000.0,Working,Higher education,Married,House / apartment,-11981,-1256,1,1,0,0,Sales staff,4.0
5928535,F,N,N,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-20254,-4309,1,0,0,1,Laborers,2.0
5988585,M,Y,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-13866,-1631,1,0,1,1,Drivers,3.0
